      9    2  8.15266239223E-03 -3.13056188526E-02
      9    3 -9.95893553634E-03  1.18625490751E-02
      9    4 -1.01881789008E-01 -5.70515230835E-02
      9    5 -6.77768007432E-02 -1.09806092869E-01
      9    6  2.21911682286E-02 -2.04111259012E-02
      9    7 -2.48908533924E-02 -3.71997322907E-02
      9    8  9.40631207560E-02 -1.17115447327E-01
      9    9  2.12715130840E-02  1.90274496043E-02
     10    0 -6.21734396682E-02  0.00000000000E+00
     10    1  3.15565930977E-02  9.68121009720E-03
     10    2 -1.22471985834E-02  3.14343279716E-02
     10    3  4.06853897327E-03 -6.90042505756E-02
     10    4 -2.19621953691E-02  5.27994515615E-02
     10    5  1.02141099022E-02  5.33735805235E-02
     10    6 -3.48130526993E-03  3.13280308849E-02
     10    7  3.43240992889E-02  3.79305064919E-02
     10    8  3.00979188223E-02  1.44343208560E-02
     10    9  4.16048908254E-02  1.93923571864E-04
     10   10  1.01527265498E-01  1.20965379572E-02
     11    0  3.52093536315E-03  0.00000000000E+00
     11    1  3.45750525111E-04  4.09588193859E-02
     11    2  2.38884032700E-05  9.72920419293E-03
     11    3 -1.93765196174E-02  9.98028344374E-02
     11    4 -5.33773630634E-03 -1.65492370788E-02
     11    5  5.95740335011E-02  6.56080795737E-03
     11    6 -3.53441611770E-02 -4.89309434562E-03
     11    7  1.55509524496E-02  2.39313323509E-02
     11    8  4.84683505870E-03  1.70288273278E-02
     11    9  4.37667415344E-02  9.01407306627E-03
     11   10 -1.60750259558E-03  1.06223859390E-02
     11   11 -1.66956775720E-02  6.68733209171E-02
     12    0 -5.99069464583E-02  0.00000000000E+00
     12    1  1.63147836377E-02 -2.66161171510E-02
     12    2  3.04834107558E-02  9.62057001791E-03
     12    3 -3.44847198506E-02 -4.37308685218E-02
     12    4 -2.42419373655E-02  7.48121584390E-03
     12    5 -1.26939279794E-02 -2.07543939522E-02
     12    6  1.35615402416E-03  1.41512157719E-02
     12    7  3.24817124838E-02  4.39353808386E-02
     12    8 -4.35565844988E-03 -7.44349156588E-03
     12    9 -8.27418119975E-03  8.05049521399E-02
     12   10 -2.80410857032E-02 -1.26682862167E-02
     12   11  8.89325060047E-02  7.46882846931E-02
     12   12 -8.82765275423E-02  8.29798325252E-02
     13    0 -6.92182765761E-03  0.00000000000E+00
     13    1  4.14025844520E-02 -1.09128698598E-02
     13    2 -7.70317905587E-02 -4.62679570232E-02
     13    3  4.56041508522E-03 -2.88309085781E-02
     13    4 -1.96259519197E-02  1.24002690206E-02
     13    5  1.47584396645E-03 -6.02814273299E-02
     13    6 -5.56698988189E-03 -1.76510253117E-02
     13    7  1.64157532708E-02 -5.66243038095E-02
     13    8 -4.46103997128E-02  1.67653779215E-03
     13    9 -2.62387243813E-02 -4.41020880069E-02
     13   10  9.32914504949E-03 -1.79943955645E-02
     13   11 -1.69600407478E-02  1.30529643093E-03
     13   12 -1.73157940321E-02 -1.09342824544E-04
     13   13  5.14993548926E-03 -7.47844208157E-02
     14    0  3.07489881503E-02  0.00000000000E+00
     14    1 -3.91129912057E-02  1.74880965043E-03
     14    2  3.23986350323E-03  9.32559364710E-03
     14    3  6.68712280424E-02  2.86842598787E-02
     14    4  5.56021510086E-04 -1.33736936670E-02
     14    5  9.03498097540E-04  1.11746012201E-02
     14    6  3.12404734777E-02 -1.18899749151E-02
     14    7  1.33986487148E-02  3.80965226771E-02
     14    8 -1.06602655815E-03  5.31173443648E-02
     14    9 -2.59357132227E-02 -1.91359334119E-02
     14   10 -1.36649525258E-03  9.87649254082E-03
     14   11  8.56755790870E-04  2.76218209944E-02
     14   12 -2.54253212487E-03  1.20119186025E-03
     14   13 -2.32307013384E-02 -1.35909519288E-02
     14   14  2.19027014825E-04 -1.67205024647E-02
     15    0 -7.30639073524E-03  0.00000000000E+00
     15    1 -4.33884767523E-02 -1.42718908346E-02
     15    2 -1.82900317907E-02  1.03681653324E-02
     15    3 -2.18237447625E-02 -4.50436944946E-02
     15    4  6.44531703403E-03 -2.11720204161E-03
     15    5 -2.83291520029E-02  1.98534013290E-02
     15    6  5.60225863139E-02 -2.48122614907E-02
     15    7  4.32558204343E-02  3.08641439704E-02
     15    8  5.47322436261E-02  2.39232473077E-03
     15    9  8.96101464184E-03  1.10897038926E-02
     15   10  4.24004687923E-04  4.35679898538E-03
     15   11  3.49484707359E-02 -3.16897358276E-02
     15   12 -3.51991852673E-02 -2.27233306967E-02
     15   13  5.28426340301E-02  4.30649791035E-03
     15   14 -1.83060445169E-02  6.93767501623E-02
     15   15  3.88693463434E-02  1.90588799454E-03
     16    0 -1.47970059203E-02  0.00000000000E+00
     16    1 -1.11585683506E-02 -9.94258081734E-03
     16    2  4.09442826391E-02  6.21748727373E-03
     16    3 -3.60436668560E-02 -3.46072675315E-02
     16    4  1.62486328692E-02  3.66593402064E-02
     16    5  3.50924661657E-02  4.74900717784E-02
     16    6  1.90857597565E-02  2.87530473056E-02
     16    7  1.35016202657E-02 -9.02148906149E-03
     16    8 -4.39455464326E-02 -3.31244691172E-02
     16    9 -1.87569920849E-02 -7.51901683198E-02
     16   10 -6.79003709830E-03  1.77287398255E-02
     16   11 -1.87861217134E-02 -1.67131572282E-02
     16   12 -1.41408105386E-02  3.41024305984E-02
     16   13 -1.01993922298E-02  7.44618282741E-04
     16   14  2.40439721622E-02 -3.41498944516E-02
     16   15  1.19469249188E-02 -7.20574406422E-03
     16   16 -1.23104441460E-02 -2.92569052607E-02
     17    0  2.98648466075E-03  0.00000000000E+00
     17    1 -1.15159456552E-02 -8.51829780930E-03
     17    2  1.58430862481E-02 -3.66099967119E-02
     17    3 -3.17205488184E-02 -2.39733035811E-02
     17    4  4.63329726715E-02 -1.50992777032E-02
     17    5  1.59325477869E-02  1.54661977732E-02
     17    6 -2.26820178695E-03 -1.65469652293E-02
     17    7 -4.02003204322E-02 -5.05147776268E-03
     17    8 -1.55233926017E-02  2.08302684790E-02
     17    9 -4.99594531173E-03  5.24856367017E-02
     17   10 -5.08959986581E-04  6.76401150572E-02
     17   11 -2.76000489516E-02 -3.37128724030E-02
     17   12  3.66605396375E-02 -1.15742507438E-03
     17   13 -7.61029686633E-03  3.26002963716E-03
     17   14  8.26767704208E-04  3.05230690512E-02
     17   15 -5.97356833230E-03 -5.03921313677E-02
     17   16 -5.94456347416E-03  7.56045463517E-03
     17   17 -1.96284637898E-02  5.31831476844E-03
     18    0  3.86645260820E-02  0.00000000000E+00
     18    1  2.03745084275E-02  5.57833911639E-03
     18    2  3.47733866613E-03 -1.81751749122E-02
     18    3  4.60818089780E-02  4.16104717969E-02
     18    4  2.16707210083E-02  2.20185383802E-02
     18    5 -2.45627887172E-02 -1.34490344249E-02
     18    6 -3.62093715386E-02  2.43756295487E-02
     18    7  9.07488251598E-03 -5.69842972546E-02
     18    8  4.93121011971E-02  1.78279959354E-02
     18    9 -2.08000776937E-03  4.23449462489E-03
     18   10  5.06735363951E-02 -5.30898889049E-02
     18   11  4.52893365248E-02  4.02905479209E-03
     18   12 -9.97286378951E-03 -3.65834243979E-02
     18   13 -1.63581115436E-02  6.18629931106E-04
     18   14 -1.64736599294E-02  9.08354508175E-03
     18   15 -1.58487669331E-03 -3.15279565325E-02
     18   16  6.17496578104E-02  4.39136856861E-02
     18   17 -2.67352268079E-02 -1.44417071727E-02
     18   18  2.67882583554E-02 -3.66126457460E-02
     19    0 -1.08412511671E-02  0.00000000000E+00
     19    1  1.78000672653E-03  1.66332100813E-02
     19    2  1.54955391464E-02 -8.32672715099E-03
     19    3  1.21742968817E-02  3.94545907106E-02
     19    4 -1.87123889947E-02 -1.69264939167E-02
     19    5  3.48835185853E-03  1.78059354203E-02
     19    6  2.94772418505E-02  2.33883413374E-02
     19    7  3.42466844367E-02  1.74601623354E-02
     19    8  3.12399499518E-03  3.02899238925E-02
     19    9 -3.64886159605E-02 -4.20667858741E-03
     19   10 -2.40676469474E-02 -3.44668847852E-02
     19   11 -3.93232597966E-05 -1.10394791845E-02
     19   12 -1.60254060157E-02 -6.28500263302E-03
     19   13  4.70854471003E-03  4.24389512659E-02
     19   14  7.15848694302E-03  5.00008835411E-03
     19   15 -2.44283869390E-02  3.03042394199E-02
     19   16 -7.51239179700E-03  5.59023446850E-02
     19   17 -3.27905398300E-03 -7.71113084067E-03
     19   18 -1.73485894528E-02  6.01215011652E-03
     19   19  2.78388116738E-02  4.30169376197E-03
     20    0 -2.77810390903E-02  0.00000000000E+00
     20    1  1.58960153770E-02 -1.39580295572E-02
     20    2 -1.03894884452E-02  3.48709468546E-02
     20    3 -1.11049885743E-02 -8.12844326637E-03
     20    4  4.90879879212E-03 -1.17363067316E-02
     20    5  1.23304821692E-02 -2.00786999102E-02
     20    6  2.56406069154E-03 -5.32190735803E-03
     20    7 -3.14075094066E-02 -1.35799079038E-02
     20    8 -1.41814666881E-02  2.20575423668E-02
     20    9 -2.43595024442E-02 -2.41220062924E-02
     20   10 -1.02507378349E-02 -4.03227767646E-04
     20   11  1.19902777358E-02 -8.75707529022E-05
     20   12 -2.01067663234E-02  2.55682984286E-02
     20   13 -1.80471752029E-03 -1.68611054750E-02
     20   14 -2.20466700356E-02 -4.40096087691E-02
     20   15 -3.51431351454E-02 -1.11755871210E-02
     20   16  2.06346546460E-02 -4.90651128061E-02
     20   17 -5.00742184487E-03 -3.95958337123E-02
     20   18 -1.65893608915E-03  1.77855851726E-02
     20   19 -1.67806140408E-02 -2.16829095079E-02
     20   20 -4.30828435266E-03 -5.76374983415E-04
     21    0  1.26728387925E-02  0.00000000000E+00
     21    1  3.53085077046E-04  3.34181751408E-02
     21    2 -2.24637431156E-02  7.04225196807E-03
     21    3 -1.15825250324E-02  7.93844661752E-03
     21    4 -2.06181738594E-02  1.19180415150E-02
     21    5  1.42330461038E-02  4.89939861769E-03
     21    6 -1.16820864870E-02 -1.28116224823E-02
     21    7 -9.78357290217E-03  4.73917924314E-02
     21    8 -8.57765567965E-03  1.42583400454E-02
     21    9  1.10978644149E-02 -3.20205183527E-02
     21   10  2.13836761309E-02  4.23313388641E-03
     21   11  2.50036765686E-02 -4.07135568611E-03
     21   12 -7.70823176733E-03 -2.47836747189E-02
     21   13  3.63304240199E-02 -4.28825105130E-03
     21   14 -1.64600124271E-02  9.54248689198E-03
     21   15 -9.66619639668E-03  8.86631691403E-03
     21   16  2.87543486816E-02 -4.81608041374E-03
     21   17 -3.24099196680E-02  3.85912908505E-02
     21   18  1.50133756129E-02  5.90252673581E-03
     21   19 -1.69529100641E-03 -1.19342768750E-02
     21   20  1.60026726544E-03  1.88744272774E-02
     21   21 -1.69636868231E-03 -3.59186018098E-03
     22    0  8.34841169004E-03  0.00000000000E+00
     22    1 -2.37889781521E-02  2.64267047217E-04
     22    2  1.72389342310E-02 -2.46744481106E-02
     22    3  1.77967195480E-02  8.15098607419E-03
     22    4  3.14537130899E-02 -3.80584654294E-03
     22    5  2.87795119773E-02 -5.31420935316E-02
     22    6 -3.10648340163E-02  1.11631444519E-02
     22    7  9.43572385167E-04  9.14981190329E-03
     22    8  2.17912010294E-02 -4.23678640182E-02
     22    9  4.14611520064E-02  5.36400248111E-03
     22   10 -1.02131558384E-03  2.37381455965E-02
     22   11 -4.80621106720E-03 -4.50629810598E-03
     22   12  5.40713830212E-03  1.37747316761E-02
     22   13 -5.80697046808E-03  4.20113065955E-03
     22   14 -6.93840646113E-03 -1.15454169598E-02
     22   15  2.65418239900E-02 -1.54928074801E-02
     22   16 -1.07702524972E-02  7.21805309458E-03
     22   17  2.03282919629E-03  5.81762494095E-03
     22   18  2.68559531906E-02 -3.71894917093E-02
     22   19 -1.30070292808E-03  1.64438129703E-02
     22   20  1.58569843221E-02  7.16175948887E-03
     22   21  1.61822295095E-02 -2.67866432254E-02
     22   22  2.95562149600E-02 -6.53559820006E-03
     23    0 -3.24421575313E-02  0.00000000000E+00
     23    1  2.08488935146E-03 -8.52508686890E-04
     23    2 -1.10213510782E-02 -2.96936138224E-03
     23    3 -5.38583484232E-03  5.08737213731E-03
     23    4 -3.52144079523E-02 -2.32962452160E-02
     23    5  5.98904755240E-03  2.60107157378E-02
     23    6 -2.74628328417E-02  1.18718370805E-02
     23    7 -2.75582403250E-04 -2.62766648583E-02
     23    8 -2.99894477861E-03 -9.65548598468E-03
     23    9  1.46823094471E-02  3.71865085910E-03
     23   10 -3.94959639687E-02  6.09797511635E-03
     23   11 -1.83375664975E-02 -4.96433168346E-03
     23   12 -3.89561418705E-03  1.33478983874E-02
     23   13 -5.65824427318E-03  1.57239747181E-02
     23   14  2.10521720985E-03 -4.85847840073E-04
     23   15  6.30659468269E-03 -3.17432822367E-04
     23   16 -1.30435072346E-02  9.23979233018E-03
     23   17  2.08284696647E-02 -8.80056359692E-03
     23   18  6.99993973489E-03  1.07173215929E-02
     23   19 -4.64491116510E-03  2.39712865071E-02
     23   20  1.86251540240E-02 -8.98085677664E-03
     23   21  2.23911637766E-04  4.85803238588E-03
     23   22 -1.25724345497E-02 -4.09306735734E-03
     23   23 -1.67861408377E-02  3.42801455787E-02
     24    0  4.97368007880E-03  0.00000000000E+00
     24    1  2.77942255734E-02 -7.34910177695E-03
     24    2 -5.07971953617E-03  1.27273870721E-02
     24    3 -1.06965041512E-03 -2.71898882806E-04
     24    4  1.18115124806E-02  1.23327684750E-02
     24    5 -2.47493816075E-02 -5.20189161794E-03
     24    6 -6.02537637745E-03 -2.29958669139E-02
     24    7  3.14626883057E-02 -2.46378227997E-02
     24    8  2.85303497924E-02  1.06505368215E-02
     24    9 -2.35465203918E-02  3.60946864127E-03
     24   10 -3.94677902554E-02  1.11107099100E-02
     24   11  1.07223311020E-02 -1.37043692449E-02
     24   12  2.98467569688E-03  1.39934497900E-02
     24   13  2.11122339021E-02 -1.84699838207E-02
     24   14  2.01869090826E-02 -1.86990277756E-02
     24   15 -5.37890599351E-03  2.62709049033E-02
     24   16 -4.76441716210E-03  2.13399377164E-02
     24   17  2.16206952101E-02 -4.68613113987E-03
     24   18 -1.34491563360E-02 -6.58215517376E-03
     24   19 -3.03657456635E-03  5.25337494143E-04
     24   20 -1.59406416869E-02  8.28990895970E-03
     24   21 -6.18979728974E-03  1.15453980923E-02
     24   22 -2.97447232376E-03  2.94622991237E-02
     24   23 -4.92655959220E-03 -2.06919979432E-02
     24   24  3.89456395906E-02 -1.39581386536E-02
     25    0 -1.13310862881E-02  0.00000000000E+00
     25    1 -1.03847995687E-02 -9.30146643498E-03
     25    2 -1.42903642611E-02 -3.77736715564E-03
     25    3  2.02781301491E-02 -1.98179378648E-02
     25    4 -1.26945109280E-02  1.00204435832E-02
     25    5 -2.39523541272E-02  1.84556663319E-02
     25    6  3.79222173287E-02  9.90691597253E-04
     25    7  2.99540987812E-02  7.00479903087E-03
     25    8 -2.65490406689E-02  5.59608154656E-03
     25    9 -5.42351451026E-03 -5.93853996633E-04
     25   10  1.26074040677E-02 -1.49230848502E-02
     25   11  2.07467696491E-02  7.93000301814E-03
     25   12  6.18747666269E-03  3.54123037259E-03
     25   13  5.68527680155E-03 -4.39268803521E-03
     25   14 -1.57967106230E-02 -1.09890877195E-03
     25   15 -1.88399662628E-02 -6.42263981878E-03
     25   16  3.10568529021E-02 -2.05953534934E-02
     25   17  1.79799677130E-02 -1.67860555839E-02
     25   18 -3.00413543803E-02  3.66143360256E-03
     25   19 -6.26835013240E-03 -2.77617506449E-03
     25   20  1.92071425580E-04 -8.35586603070E-04
     25   21  4.14578914783E-02  3.47569506545E-03
     25   22 -1.33053704984E-02 -1.20321199644E-02
     25   23  1.75199676116E-02 -3.13197419041E-02
     25   24  2.23239653466E-02  3.21411676781E-03
     25   25 -2.30595854545E-02  5.12148164767E-03
     26    0  3.80968770808E-03  0.00000000000E+00
     26    1 -3.10902310892E-03  7.67618986431E-03
     26    2  1.64185927592E-02  1.64864506218E-03
     26    3  1.29735016556E-03 -6.09042800135E-03
     26    4 -3.51787187415E-03  4.04337222468E-03
     26    5  7.71443828165E-03 -1.13784238284E-02
     26    6 -1.75954623129E-02 -9.93371363611E-03
     26    7 -2.42790385072E-02  8.34370511286E-03
     26    8  3.56534998136E-04  2.35221599177E-04
     26    9  2.28764582567E-02  1.02131424786E-02
     26   10 -3.24468943351E-02 -1.28527288374E-03
     26   11 -7.27724752286E-03  1.04132464378E-02
     26   12  1.91207910027E-02 -1.54192088281E-02
     26   13 -1.64157066528E-02  1.73571540213E-02
     26   14  3.13485762731E-03 -3.08078634073E-02
     26   15  1.59081428951E-02 -2.07663618862E-02
     26   16  5.18468114276E-03  3.86843701820E-03
     26   17 -2.53428901552E-02  7.18033765777E-03
     26   18 -7.70466508915E-03  3.60049658534E-02
     26   19  1.47598762450E-02 -1.07064848068E-03
     26   20  2.73366105516E-03 -3.50900981533E-03
     26   21 -8.13030887377E-03 -1.64002152980E-02
     26   22 -4.33008166612E-02  3.41218245959E-02
     26   23  1.83495320718E-02  4.40492138823E-03
     26   24 -1.20092909509E-02  2.48760320951E-02
     26   25 -1.97346311177E-02  1.38397134817E-02
     26   26  3.33549622871E-03  1.14868326601E-02
     27    0 -1.48271179657E-02  0.00000000000E+00
     27    1  2.61155698067E-02 -7.43533219674E-03
     27    2 -8.30107848225E-03 -9.79423755353E-03
     27    3  7.29446360807E-03  2.03179643398E-02
     27    4 -9.51438209577E-03 -4.02488649773E-03
     27    5 -1.67310093725E-02  1.29283496361E-02
     27    6  8.54419857735E-03  2.27093652615E-03
     27    7  1.76728298637E-02  1.10713473532E-02
     27    8  1.08035540958E-02  3.89110792571E-03
     27    9  6.25039184047E-03  2.49431735948E-03
     27   10  6.30727406139E-03  9.15759139193E-03
     27   11  4.71170485443E-03 -8.06176663656E-04
     27   12 -3.14253463787E-02 -1.62270430846E-02
     27   13 -2.50419937229E-03  2.08633773342E-02
     27   14 -1.21876951330E-03 -2.60166464010E-02
     27   15 -4.84472925353E-04  5.89446660542E-03
     27   16  1.21569056898E-02  8.55335707801E-03
     27   17  6.32489581868E-03 -3.97743207817E-03
     27   18  1.92621552122E-02 -1.84080842204E-03
     27   19 -8.89728602465E-03 -1.73409468993E-02
     27   20  7.02027348118E-03 -1.92130176844E-02
     27   21  1.01542508124E-02 -1.66139881388E-02
     27   22  1.40221029971E-02  2.60131281320E-03
     27   23  8.37391447513E-03 -3.00134412306E-02
     27   24  4.52009873904E-03  2.04242505473E-02
     27   25  2.47385810352E-02 -1.43302838458E-02
     27   26  1.33655975608E-02  2.79362437945E-03
     27   27 -1.34237518948E-02 -1.00974097727E-02
     28    0  3.02616199034E-02  0.00000000000E+00
     28    1 -1.48702575496E-02  2.20538399122E-02
     28    2 -4.34904388105E-03  2.25231894222E-02
     28    3 -1.15345820509E-02 -1.19684515784E-02
     28    4 -1.52352803659E-02  3.31932379299E-04
     28    5  6.12974359831E-03 -1.12045760089E-02
     28    6  2.26035334022E-02  4.25787753968E-03
     28    7 -2.43537860015E-02 -1.40247946063E-02
     28    8 -2.18894415640E-03 -2.54836669859E-03
     28    9 -1.85474824094E-02 -2.58464921981E-03
     28   10  2.88880650394E-03 -3.54579375963E-02
     28   11  8.53571133418E-03  6.50856632833E-03
     28   12 -5.08581513569E-03 -1.49685484624E-02
     28   13  2.29778991246E-03 -3.46384998673E-03
     28   14  1.23400663211E-02 -1.81445887332E-02
     28   15  3.29090880710E-03  2.71564872417E-02
     28   16 -5.39023547030E-03 -2.40274646535E-03
     28   17 -1.24210820787E-02 -1.03363384757E-02
     28   18 -5.72930400424E-03  1.15906120160E-02
     28   19  2.05823359330E-02  2.78987334063E-03
     28   20  6.33131583660E-04  6.94755444654E-03
     28   21 -1.50048041474E-02  1.47706340116E-02
     28   22 -2.90471034186E-02  1.09170177594E-02
     28   23 -2.06519094741E-02  7.91231078550E-03
     28   24 -3.20580614055E-03  2.34088037432E-02
     28   25 -9.54949666544E-03 -1.30840632996E-02
     28   26 -1.51346723250E-03  1.66584563316E-02
     28   27  1.13573169824E-02  6.83366590865E-03
     28   28 -5.50408632826E-03  9.73995187138E-03
     29    0 -1.77975737960E-02  0.00000000000E+00
     29    1  5.69986961533E-03 -1.31043062002E-02
     29    2  8.72749182998E-03 -2.65146575231E-02
     29    3  1.33810188625E-02 -6.23888546511E-03
     29    4  3.02360769257E-03  2.60040047630E-02
     29    5  1.39844305327E-02  7.77284575437E-03
     29    6 -5.56247928614E-03  2.24248376556E-03
     29    7  5.12434695230E-03 -1.40884816390E-02
     29    8  7.76284629916E-03 -1.46730950158E-02
     29    9 -1.58275342174E-02 -1.68212590243E-02
     29   10  2.59023629821E-02  1.15113766713E-02
     29   11  5.41354503814E-03  4.96565467817E-03
     29   12 -1.31329672104E-02 -1.75561445205E-02
     29   13 -1.22437605172E-02 -7.04070200809E-03
     29   14  1.83447209609E-02  2.10475279718E-02
     29   15 -1.81023549986E-02  7.45341071638E-03
     29   16  1.52838949781E-02 -1.10708769369E-02
     29   17 -1.30561608774E-02 -7.09344642833E-03
     29   18  6.34508537061E-03 -1.14013743296E-02
     29   19  7.65521498525E-03 -1.28031138190E-02
     29   20  2.82046183442E-03  9.52046673925E-03
     29   21 -1.52430923085E-02 -1.32374940056E-02
     29   22  1.14987021785E-02 -2.32572299867E-02
     29   23  2.44295439325E-02  8.52600552386E-03
     29   24 -1.30746542228E-02 -4.73108934784E-03
     29   25 -1.09746543266E-02 -1.74178367804E-02
     29   26  3.47438614584E-03  1.81786899798E-02
     29   27 -2.49617981262E-02 -9.20080611320E-03
     29   28  2.48338708019E-03 -1.43255238613E-02
     29   29  1.26400649135E-02 -2.56200729520E-02
     30    0  2.31465074487E-03  0.00000000000E+00
     30    1  1.49532259325E-02 -9.40907486444E-04
     30    2 -1.22889480382E-02  3.15766065848E-03
     30    3 -1.57084678439E-02  1.51740261758E-02
     30    4  1.51067005195E-02 -1.14929685996E-02
     30    5  6.72185092963E-03 -2.21165597655E-02
     30    6 -4.70340374882E-03  7.36460430099E-05
     30    7 -7.27587600608E-03 -1.28103621920E-02
     30    8 -1.66302156276E-04  2.65259905641E-03
     30    9 -6.17806204385E-03  1.75520964036E-02
     30   10 -7.90580186904E-03 -1.91130693243E-03
     30   11 -6.45276856789E-03 -6.34583395390E-03
     30   12  1.93774754682E-03  8.67064925597E-03
     30   13  4.69567557180E-03  2.12356241344E-02
     30   14  1.31134620486E-02  1.03794957390E-03
     30   15 -1.40440909953E-02  1.72259675778E-03
     30   16 -6.12790427542E-04 -5.24116689953E-03
     30   17 -1.25207955044E-03  2.14992522504E-04
     30   18  1.23955221018E-02  1.10032479357E-02
     30   19  1.32760837236E-03  2.10651346162E-02
     30   20  6.64320826527E-04 -9.65360664527E-03
     30   21 -2.21330172968E-02 -1.17066577034E-02
     30   22 -9.54361168682E-03 -5.88415975116E-03
     30   23 -2.02031672886E-02  7.71842467218E-03
     30   24 -5.68838441359E-03  4.22709378463E-03
     30   25  2.46079846259E-02  2.28577646217E-03
     30   26 -9.52451016053E-03 -1.60935199500E-03
     30   27 -1.70629176404E-02  8.73426004063E-03
     30   28  4.99186245593E-03 -1.43212886230E-02
     30   29 -8.88187898503E-03 -7.55827996528E-03
     30   30 -1.77890455950E-02  1.22136073283E-02
     31    0  1.75086777629E-02  0.00000000000E+00
     31    1  1.22886169925E-02 -8.54668062063E-03
     31    2 -4.92400731465E-03  1.21046428238E-03
     31    3 -1.39253958752E-02 -8.41590087683E-04
     31    4 -4.04176412952E-03  1.41294888944E-02
     31    5 -8.19202590071E-03 -4.68476212880E-03
     31    6 -2.29891474778E-04  1.34081412693E-02
     31    7  7.36771390515E-03 -1.18057525151E-02
     31    8  2.47038437542E-02  1.21929585638E-02
     31    9 -1.24018890608E-02 -1.35557406707E-02
     31   10  3.54853475021E-02 -7.07056845512E-03
     31   11 -4.41680948327E-04  2.64480347796E-02
     31   12  1.83384446499E-02  2.99303781333E-03
     31   13  1.08528715784E-02  8.56216582949E-03
     31   14 -1.76354028346E-02  8.36321949578E-04
     31   15 -7.05703560519E-03 -4.83481914404E-03
     31   16  1.63581399530E-02  1.35305271598E-02
     31   17 -6.15991907830E-04 -5.66033063302E-03
     31   18 -1.76620460539E-02 -1.02432384810E-03
     31   19 -1.62498457817E-03  5.29565169278E-03
     31   20  2.41297905128E-03 -2.68214782032E-02
     31   21  9.81588549838E-03  8.29866368153E-03
     31   22  2.40708322812E-03  8.00705738872E-03
     31   23  1.61880660964E-02  1.72691394710E-02
     31   24  1.83529569895E-02 -1.58438868644E-02
     31   25 -2.16032179094E-02 -9.79042866719E-03
     31   26 -7.29215575920E-03 -1.12454839278E-02
     31   27 -1.91499290081E-02  2.48794936551E-03
     31   28  1.25838005250E-03 -1.73487378256E-02
     31   29  1.93017423640E-02  7.78928426015E-03
     31   30  7.52067837760E-03  1.93310239681E-02
     31   31 -5.40845337929E-03 -1.48773834921E-02
     32    0 -6.78390222782E-03  0.00000000000E+00
     32    1 -2.03161048925E-02  1.49425540179E-02
     32    2 -1.15303982944E-02 -1.40467125022E-04
     32    3  3.00080956308E-03 -1.90076568259E-02
     32    4  5.24813263592E-03 -8.63394961243E-03
     32    5  7.93250110715E-03 -2.25330608463E-02
     32    6  7.87355448477E-03 -2.87417166284E-03
     32    7 -2.10610478901E-02 -2.09557067945E-02
     32    8 -9.29408869058E-03  8.21709383303E-03
     32    9 -1.93371106469E-03  6.85639831469E-03
     32   10  1.47965622921E-02  1.10668409032E-02
