 0.1738000000000000E+04, 0.4902799806931690E+04, 7.7400000000000000E-06,  660,  660,    1, 0.0000000000000000E+00, 0.0000000000000000E+00                                                                                                         
    9,    2, 1.9278233348017000E-06,-1.3875730461354000E-06, 1.2600000000000000E-13, 9.6400000000000000E-14             
    9,    3,-1.9924059808650000E-06, 2.2017550562941000E-06, 2.5700000000000000E-13, 2.3800000000000000E-13             
    9,    4,-1.8844446646799000E-06,-1.4257775767863000E-06, 5.2900000000000000E-13, 5.2200000000000000E-13             
    9,    5,-1.5625329078794000E-06,-3.5246651247687000E-06, 4.4900000000000000E-13, 4.5500000000000000E-13             
    9,    6,-2.1272476235040000E-06,-3.0026614544827000E-06, 1.1200000000000000E-12, 1.1500000000000000E-12             
    9,    7,-3.9147654404178000E-06,-1.0679999972574000E-07, 1.3000000000000000E-12, 1.3200000000000000E-12             
    9,    8,-1.3120131964316000E-06,-2.2034244966335000E-06, 1.6600000000000000E-12, 1.6700000000000000E-12             
    9,    9,-9.3845174513187000E-07, 2.4881863339179000E-06, 3.4400000000000000E-12, 3.4600000000000000E-12             
   10,    0,-1.0693030527494000E-06, 0.0000000000000000E+00, 7.6700000000000000E-14, 0.0000000000000000E+00             
   10,    1, 8.4159368653515000E-07,-9.5407096240834000E-07, 8.1800000000000000E-14, 7.0700000000000000E-14             
   10,    2, 3.5724806130491000E-07,-2.6511994151809000E-07, 8.4800000000000000E-14, 8.0900000000000000E-14             
   10,    3, 4.8420723887254000E-07, 6.6882721655959000E-07, 1.7400000000000000E-13, 1.7200000000000000E-13             
   10,    4,-3.5729639461408000E-06, 1.5789358404836000E-06, 3.0600000000000000E-13, 2.9400000000000000E-13             
   10,    5, 6.9968312874901000E-07,-3.1456910319041000E-07, 2.7100000000000000E-13, 2.7500000000000000E-13             
   10,    6,-1.2729202501495000E-07,-2.0952854659298000E-06, 8.2400000000000000E-13, 7.6400000000000000E-13             
   10,    7,-3.9986333292041000E-06,-9.1073923383551000E-07, 7.7600000000000000E-13, 7.8600000000000000E-13             
   10,    8,-3.5593958827044000E-06, 2.8488794394490000E-06, 1.2000000000000000E-12, 1.0900000000000000E-12             
   10,    9,-4.7531502123434000E-06,-5.1518479456290000E-08, 1.7600000000000000E-12, 1.7700000000000000E-12             
   10,   10, 9.4791164082371000E-07,-1.7194222119132000E-06, 2.8700000000000000E-12, 2.9300000000000000E-12             
   11,    0,-8.8520767323150000E-07, 0.0000000000000000E+00, 6.7600000000000000E-14, 0.0000000000000000E+00             
   11,    1,-1.9471470083335000E-08, 6.1425301747281000E-07, 9.3200000000000000E-14, 6.1700000000000000E-14             
   11,    2, 6.9951742593095000E-07,-1.9680457911693000E-06, 8.4900000000000000E-14, 7.3100000000000000E-14             
   11,    3, 4.0842700318413000E-07, 7.3624680086379000E-07, 1.6200000000000000E-13, 1.7300000000000000E-13             
   11,    4,-1.0867643917687000E-06, 2.1908618485599000E-06, 3.0000000000000000E-13, 2.8600000000000000E-13             
   11,    5, 5.0332574769507000E-08, 2.5880374157888000E-06, 2.6200000000000000E-13, 2.5500000000000000E-13             
   11,    6, 5.2430739712399000E-07,-1.3670171589366000E-06, 6.6400000000000000E-13, 6.7900000000000000E-13             
   11,    7,-8.4512219596937000E-08,-2.8410774697977000E-06, 5.9400000000000000E-13, 6.0500000000000000E-13             
   11,    8,-2.0952721066806000E-06,-3.8292696375480000E-07, 9.1800000000000000E-13, 9.3300000000000000E-13             
   11,    9,-2.3349521820202000E-06, 2.5267010396578000E-07, 1.2400000000000000E-12, 1.2500000000000000E-12             
   11,   10,-4.6805562829236000E-06,-1.7359553616453000E-07, 1.4500000000000000E-12, 1.4500000000000000E-12             
   11,   11,-2.8887968254436000E-06,-1.7463369322532000E-06, 2.8600000000000000E-12, 2.8300000000000000E-12             
   12,    0,-2.0122552596980000E-06, 0.0000000000000000E+00, 8.8200000000000000E-14, 0.0000000000000000E+00             
   12,    1,-7.0688618060922000E-07, 1.6477863242794000E-06, 8.2200000000000000E-14, 9.8200000000000000E-14             
   12,    2,-1.0521437409705000E-07, 1.5078392317330000E-06, 9.3400000000000000E-14, 8.8600000000000000E-14             
   12,    3, 8.5569198629744000E-07,-4.0589510509279000E-06, 1.2600000000000000E-13, 1.2200000000000000E-13             
   12,    4, 8.1301931935900000E-07,-3.4462698663532000E-07, 1.9600000000000000E-13, 1.8900000000000000E-13             
   12,    5, 2.1288795216888000E-10, 8.9362124705805000E-07, 1.8100000000000000E-13, 1.7900000000000000E-13             
   12,    6, 1.0890654677308000E-06, 5.4525386544741000E-07, 5.2600000000000000E-13, 4.9000000000000000E-13             
   12,    7, 2.1399999252047000E-06,-9.6755825836508000E-07, 4.0200000000000000E-13, 4.0900000000000000E-13             
   12,    8, 3.9857921676645000E-07,-2.2065477816639000E-06, 8.2100000000000000E-13, 7.8500000000000000E-13             
   12,    9,-1.3451600034960000E-06, 1.0950206100877000E-06, 9.4000000000000000E-13, 9.4100000000000000E-13             
   12,   10,-3.0754774652603000E-06,-1.2739132557851000E-06, 1.0100000000000000E-12, 1.0300000000000000E-12             
   12,   11,-9.8185728027678000E-07,-3.2845284250892000E-07, 1.6500000000000000E-12, 1.6900000000000000E-12             
   12,   12, 3.0283408403625000E-07, 1.2469267728160000E-06, 2.6900000000000000E-12, 2.7000000000000000E-12             
   13,    0, 2.5647730792766000E-07, 0.0000000000000000E+00, 6.5200000000000000E-14, 0.0000000000000000E+00             
   13,    1, 1.3544782980888000E-06,-7.6665408677695000E-08, 8.4400000000000000E-14, 1.0200000000000000E-13             
   13,    2,-3.4252302568838000E-06, 3.8397322747488000E-07, 8.1500000000000000E-14, 7.4300000000000000E-14             
   13,    3,-4.3336601293071000E-07,-1.4563059900583000E-06, 1.3100000000000000E-13, 1.4500000000000000E-13             
   13,    4, 7.7726586841600000E-07,-5.8194067384453000E-07, 1.8700000000000000E-13, 1.9000000000000000E-13             
   13,    5,-1.1863363039238000E-06, 1.0213322700055000E-06, 1.8200000000000000E-13, 1.8500000000000000E-13             
   13,    6,-2.7685764335642000E-08, 1.3842244038073000E-06, 4.2600000000000000E-13, 4.3800000000000000E-13             
   13,    7,-1.6211653540593000E-07,-6.7264584735136000E-07, 3.4000000000000000E-13, 3.4400000000000000E-13             
   13,    8,-2.9228597389020000E-07,-1.2105166454914000E-06, 6.0900000000000000E-13, 6.2000000000000000E-13             
   13,    9,-1.6996284624078000E-07, 5.2750515053584000E-07, 6.7800000000000000E-13, 6.8900000000000000E-13             
   13,   10,-6.7427269297014000E-07, 4.5286811768325000E-07, 8.2900000000000000E-13, 8.2000000000000000E-13             
   13,   11,-1.3056758966214000E-06, 4.3907313092524000E-07, 1.1500000000000000E-12, 1.1400000000000000E-12             
   13,   12,-5.7438390988946000E-07,-1.5223564155991000E-06, 1.4000000000000000E-12, 1.3800000000000000E-12             
   13,   13, 2.4993801465340000E-06,-2.6687678210223000E-06, 2.5100000000000000E-12, 2.5200000000000000E-12             
   14,    0, 4.9224951590895000E-07, 0.0000000000000000E+00, 6.1500000000000000E-14, 0.0000000000000000E+00             
   14,    1, 5.6542808095947000E-07,-6.8210890168944000E-07, 6.5500000000000000E-14, 6.0900000000000000E-14             
   14,    2, 3.6441733593713000E-07, 3.5520635410242000E-07, 6.1800000000000000E-14, 6.4900000000000000E-14             
   14,    3, 5.5789094589891000E-07, 1.6801014403823000E-07, 1.1400000000000000E-13, 1.0200000000000000E-13             
   14,    4,-3.9052642480470000E-07,-2.5820544263996000E-06, 1.2700000000000000E-13, 1.2800000000000000E-13             
   14,    5,-7.8239208037806000E-07,-2.1601470226140000E-07, 1.4500000000000000E-13, 1.4000000000000000E-13             
   14,    6,-6.0960751965661000E-07, 1.8622829945575000E-06, 3.6000000000000000E-13, 3.3300000000000000E-13             
   14,    7,-5.1541870393959000E-07, 1.1615195664013000E-06, 2.4700000000000000E-13, 2.4300000000000000E-13             
   14,    8, 3.0615840764658000E-07, 4.4147562681208000E-07, 6.0500000000000000E-13, 5.7400000000000000E-13             
   14,    9, 8.0506736565990000E-08,-1.6380412303930000E-06, 5.5300000000000000E-13, 5.5500000000000000E-13             
   14,   10,-7.7818579540307000E-07, 5.9302056847234000E-07, 7.1400000000000000E-13, 7.3800000000000000E-13             
   14,   11,-1.9285058831022000E-06, 1.9372452110666000E-06, 1.0100000000000000E-12, 1.0400000000000000E-12             
   14,   12,-1.4485293353044000E-06,-5.3945853070906000E-07, 9.7000000000000000E-13, 9.7000000000000000E-13             
   14,   13,-3.2143337620070000E-07,-1.0177998224630000E-06, 1.5900000000000000E-12, 1.5500000000000000E-12             
   14,   14,-6.1346949343741000E-07, 1.0711235855160000E-06, 2.5800000000000000E-12, 2.7400000000000000E-12             
   15,    0,-2.2808508193680000E-07, 0.0000000000000000E+00, 5.7000000000000000E-14, 0.0000000000000000E+00             
   15,    1,-7.9752983350533000E-07, 3.5361483481193000E-07, 6.3000000000000000E-14, 5.1700000000000000E-14             
   15,    2,-5.4012394389994000E-08, 7.4466032701161000E-07, 5.4900000000000000E-14, 8.9600000000000000E-14             
   15,    3,-1.3782417023239000E-06,-6.3069574308269000E-07, 1.0100000000000000E-13, 9.5600000000000000E-14             
   15,    4,-9.5606519739519000E-07,-1.3233704934417000E-06, 1.4000000000000000E-13, 1.3600000000000000E-13             
   15,    5, 7.7313684370478000E-09,-8.9339492382331000E-07, 1.4800000000000000E-13, 1.4800000000000000E-13             
   15,    6,-6.4432631559043000E-08,-3.3069369409165000E-07, 2.9600000000000000E-13, 3.0600000000000000E-13             
   15,    7, 1.1252921215728000E-06, 1.4894025232876000E-06, 2.2300000000000000E-13, 2.2600000000000000E-13             
   15,    8, 1.3151065262906000E-06, 1.8865706633017000E-06, 4.3500000000000000E-13, 4.4500000000000000E-13             
   15,    9,-8.5215840319076000E-08,-1.0116150142141000E-06, 4.2800000000000000E-13, 4.3700000000000000E-13             
   15,   10,-6.0138330606503000E-08, 4.2272328400116000E-07, 5.6500000000000000E-13, 5.5900000000000000E-13             
   15,   11,-1.4262740903490000E-06,-1.5024193007118000E-06, 7.2300000000000000E-13, 7.2400000000000000E-13             
   15,   12,-1.7672039373895000E-06,-4.7178595001778000E-07, 8.2900000000000000E-13, 8.1300000000000000E-13             
   15,   13,-4.0491649081805000E-07, 3.0953512346911000E-07, 1.0600000000000000E-12, 1.0600000000000000E-12             
   15,   14, 8.2347376102697000E-07, 5.6144998172873000E-07, 1.3600000000000000E-12, 1.3600000000000000E-12             
   15,   15, 5.4829742194518000E-07, 7.7783303916353000E-07, 2.3600000000000000E-12, 2.3400000000000000E-12             
   16,    0, 5.5685004502897000E-07, 0.0000000000000000E+00, 6.3200000000000000E-14, 0.0000000000000000E+00             
   16,    1, 1.1558693750997000E-07, 8.2525088064412000E-07, 5.2400000000000000E-14, 8.9700000000000000E-14             
   16,    2, 1.4552379103223000E-06, 7.6543434593537000E-09, 7.2000000000000000E-14, 5.4400000000000000E-14             
   16,    3,-1.9427070667677000E-07, 5.2333098254479000E-07, 7.7700000000000000E-14, 1.1200000000000000E-13             
   16,    4, 6.8594805088933000E-07, 3.1244571280533000E-07, 9.9400000000000000E-14, 9.6700000000000000E-14             
   16,    5, 7.6342114335352000E-07,-6.4848111394953000E-07, 1.1500000000000000E-13, 1.2800000000000000E-13             
   16,    6, 7.2981060373027000E-07,-7.2807615354332000E-07, 2.5600000000000000E-13, 2.4300000000000000E-13             
   16,    7,-2.8069760904468000E-07,-5.8040441349860000E-07, 1.7300000000000000E-13, 1.6800000000000000E-13             
   16,    8, 2.3726052571209000E-08, 3.2009747256406000E-07, 4.5900000000000000E-13, 4.3500000000000000E-13             
   16,    9,-7.8067623335401000E-07,-8.2336000317320000E-07, 3.5200000000000000E-13, 3.5300000000000000E-13             
   16,   10, 2.2722521353300000E-07, 3.3554631194011000E-08, 5.6800000000000000E-13, 5.8800000000000000E-13             
   16,   11,-3.3147196679294000E-07, 7.7219319627782000E-07, 6.6200000000000000E-13, 6.7600000000000000E-13             
   16,   12,-1.2941656571547000E-06, 9.1586186921331000E-07, 6.4400000000000000E-13, 6.4800000000000000E-13             
   16,   13,-1.7990477524438000E-07,-1.6299345484159000E-07, 1.0700000000000000E-12, 1.0500000000000000E-12             
   16,   14,-6.7986452834109000E-07, 1.7762846355112000E-07, 9.9900000000000000E-13, 1.0600000000000000E-12             
   16,   15,-3.6478788846771000E-07,-1.0158141035151000E-06, 1.4800000000000000E-12, 1.4800000000000000E-12             
   16,   16,-9.0536343077727000E-07,-9.1872408061842000E-07, 2.6200000000000000E-12, 2.6000000000000000E-12             
   17,    0,-1.0330343097126000E-06, 0.0000000000000000E+00, 5.5900000000000000E-14, 0.0000000000000000E+00             
   17,    1, 5.0201359613770000E-07, 7.6265740364637000E-08, 7.0100000000000000E-14, 8.1700000000000000E-14             
   17,    2,-2.9072086376566000E-07,-8.7258082128084000E-07, 6.5500000000000000E-14, 5.7200000000000000E-14             
   17,    3,-2.6779327822353000E-08,-5.0226966634789000E-07, 9.4700000000000000E-14, 1.0600000000000000E-13             
   17,    4, 1.2851219436600000E-06, 2.0375418320720000E-06, 1.1100000000000000E-13, 1.0200000000000000E-13             
   17,    5, 1.9066761101585000E-07,-6.0427181983035000E-07, 1.1800000000000000E-13, 1.3100000000000000E-13             
   17,    6, 7.2123916463576000E-07,-1.2458632260882000E-06, 2.2800000000000000E-13, 2.2300000000000000E-13             
   17,    7,-1.2987794240041000E-06,-1.5562630051839000E-06, 1.7200000000000000E-13, 1.6600000000000000E-13             
   17,    8,-2.1146660162319000E-07,-4.7045576411160000E-07, 3.2600000000000000E-13, 3.3400000000000000E-13             
   17,    9, 3.2821696606695000E-07, 1.3716404039962000E-06, 2.8600000000000000E-13, 2.9600000000000000E-13             
   17,   10, 4.1629075820690000E-07, 6.1370821491094000E-07, 4.2200000000000000E-13, 4.1900000000000000E-13             
   17,   11, 1.1439662718333000E-06,-2.0200887287906000E-07, 5.0300000000000000E-13, 5.0500000000000000E-13             
   17,   12, 9.5948653777724000E-07, 1.7954507745847000E-07, 5.5400000000000000E-13, 5.4400000000000000E-13             
   17,   13,-3.9709112147921000E-08,-2.2227844998522000E-07, 7.3100000000000000E-13, 7.3300000000000000E-13             
   17,   14, 4.0312876228815000E-07, 3.0456593401843000E-07, 8.5700000000000000E-13, 8.5700000000000000E-13             
   17,   15,-6.4374189244999000E-08,-5.0459081271182000E-07, 9.9900000000000000E-13, 9.8700000000000000E-13             
   17,   16,-3.1695710004603000E-07,-2.5148543672767000E-07, 1.3500000000000000E-12, 1.3300000000000000E-12             
   17,   17,-3.8071036980418000E-07, 1.5047045648422000E-06, 2.2500000000000000E-12, 2.2500000000000000E-12             
   18,    0,-5.2032119819016000E-07, 0.0000000000000000E+00, 4.8300000000000000E-14, 0.0000000000000000E+00             
   18,    1, 3.6041334191667000E-07, 2.6844200251377000E-08, 5.8000000000000000E-14, 6.5400000000000000E-14             
   18,    2,-3.1662065310194000E-07,-7.2612111795584000E-07, 5.1400000000000000E-14, 7.0900000000000000E-14             
   18,    3, 9.9522672969651000E-07, 4.3266139817197000E-07, 6.8200000000000000E-14, 8.8200000000000000E-14             
   18,    4,-8.0305008389689000E-07, 1.0913216507911000E-06, 8.5100000000000000E-14, 7.8900000000000000E-14             
   18,    5,-5.1929701484338000E-07, 7.3197480123366000E-08, 1.1400000000000000E-13, 1.2800000000000000E-13             
   18,    6,-1.7013086490538000E-06, 7.3391449757643000E-07, 1.9800000000000000E-13, 1.8600000000000000E-13             
   18,    7,-2.1831491126167000E-07,-1.1337234775141000E-06, 1.4000000000000000E-13, 1.3800000000000000E-13             
   18,    8, 4.4459724234759000E-07, 2.8680049970489000E-07, 3.5800000000000000E-13, 3.3900000000000000E-13             
   18,    9, 5.5073207664026000E-07,-6.3739961278558000E-07, 2.4200000000000000E-13, 2.4400000000000000E-13             
   18,   10, 3.5820005944704000E-07,-5.5010148299687000E-07, 4.6600000000000000E-13, 4.7600000000000000E-13             
   18,   11, 4.2127252554018000E-07,-1.2979825598063000E-06, 4.5500000000000000E-13, 4.6300000000000000E-13             
   18,   12, 8.3086819327407000E-07, 2.3475982915589000E-07, 5.1900000000000000E-13, 5.2600000000000000E-13             
   18,   13,-1.2158424878629000E-06,-1.0016750301689000E-07, 7.5200000000000000E-13, 7.3400000000000000E-13             
   18,   14, 6.1105246505815000E-08,-1.1320397813466000E-06, 6.3400000000000000E-13, 6.6100000000000000E-13             
   18,   15, 2.4319429220553000E-07,-1.0844667703544000E-06, 1.0600000000000000E-12, 1.0600000000000000E-12             
   18,   16, 8.9881664265935000E-07,-2.1357402815753000E-07, 1.0900000000000000E-12, 1.0900000000000000E-12             
   18,   17, 1.2300150804468000E-06,-4.7126707884999000E-07, 1.4100000000000000E-12, 1.4200000000000000E-12             
   18,   18,-2.0967424691322000E-07,-2.8512567089241000E-07, 2.5400000000000000E-12, 2.6300000000000000E-12             
   19,    0, 2.1565543617432000E-07, 0.0000000000000000E+00, 5.0200000000000000E-14, 0.0000000000000000E+00             
   19,    1,-5.9124064107379000E-07, 1.3131627835344000E-07, 4.7600000000000000E-14, 4.7400000000000000E-14             
   19,    2, 1.7300248913437000E-07,-3.7178237249439000E-07, 6.5700000000000000E-14, 6.9400000000000000E-14             
   19,    3,-6.3197693789109000E-07, 9.7661289907928000E-07, 9.1000000000000000E-14, 7.0600000000000000E-14             
   19,    4,-9.9348908134274000E-07,-1.0539032062395000E-06, 1.2500000000000000E-13, 8.5000000000000000E-14             
   19,    5,-2.5845115108204000E-07, 1.4832580472016000E-06, 1.1200000000000000E-13, 1.1400000000000000E-13             
   19,    6, 1.5870426678659000E-07, 3.8006329604660000E-07, 1.8500000000000000E-13, 1.7400000000000000E-13             
   19,    7, 1.2234512504849000E-06, 4.9114816465788000E-07, 1.3600000000000000E-13, 1.3100000000000000E-13             
   19,    8, 6.5120642707653000E-07, 8.6668269727209000E-07, 2.5400000000000000E-13, 2.6100000000000000E-13             
   19,    9,-6.5378034674956000E-08,-4.2221088286845000E-07, 2.1000000000000000E-13, 2.1700000000000000E-13             
   19,   10,-7.8243231869740000E-07,-2.2599452412084000E-07, 3.3300000000000000E-13, 3.2800000000000000E-13             
   19,   11, 9.1970849973397000E-09,-1.7526468615075000E-07, 3.6700000000000000E-13, 3.6800000000000000E-13             
   19,   12,-1.1043813917451000E-07,-2.8718646110896000E-07, 4.1600000000000000E-13, 4.0500000000000000E-13             
   19,   13, 7.4501830396407000E-07, 2.2318441166459000E-06, 5.5100000000000000E-13, 5.5300000000000000E-13             
   19,   14,-1.2604070635454000E-07, 5.3990406906679000E-07, 5.7700000000000000E-13, 5.7500000000000000E-13             
   19,   15, 8.3863555477906000E-08, 8.2508885715375000E-08, 7.2300000000000000E-13, 7.1000000000000000E-13             
   19,   16,-5.5159751491114000E-08, 6.8950562313842000E-07, 9.0000000000000000E-13, 8.9100000000000000E-13             
   19,   17,-1.0690109519872000E-06,-1.8686857232200000E-06, 9.6000000000000000E-13, 9.5500000000000000E-13             
   19,   18, 1.1238213551391000E-06,-2.1683852344574000E-08, 1.3100000000000000E-12, 1.3000000000000000E-12             
   19,   19, 6.0203070604167000E-07, 3.6538049545092000E-07, 2.2100000000000000E-12, 2.1600000000000000E-12             
   20,    0, 3.3556343308787000E-07, 0.0000000000000000E+00, 4.9400000000000000E-14, 0.0000000000000000E+00             
   20,    1,-1.9705600696468000E-07,-3.8257312829482000E-07, 4.3100000000000000E-14, 6.9500000000000000E-14             
   20,    2, 8.1279243702089000E-07, 3.4101975528437000E-09, 5.3600000000000000E-14, 4.6700000000000000E-14             
   20,    3, 6.3521115896960000E-07,-2.6549042336960000E-07, 6.3900000000000000E-14, 7.9100000000000000E-14             
   20,    4, 4.6355496133159000E-07,-4.8885494481297000E-07, 6.8500000000000000E-14, 7.1200000000000000E-14             
   20,    5, 2.1898534413304000E-07,-3.0314750013303000E-07, 8.4700000000000000E-14, 8.4900000000000000E-14             
   20,    6,-1.9131189554208000E-07, 3.2994759501693000E-07, 1.5700000000000000E-13, 1.4800000000000000E-13             
   20,    7,-6.7594256599376000E-07,-7.3148558493563000E-07, 1.0800000000000000E-13, 1.0900000000000000E-13             
   20,    8, 2.3457254967411000E-07, 6.9279868952285000E-08, 2.8200000000000000E-13, 2.7200000000000000E-13             
   20,    9,-3.8465334518947000E-07, 1.0987650034868000E-07, 1.8000000000000000E-13, 1.8100000000000000E-13             
   20,   10, 3.2599240312509000E-07, 4.8896572801386000E-08, 3.8800000000000000E-13, 3.9200000000000000E-13             
   20,   11, 2.4529364867805000E-07, 1.1294362701490000E-06, 3.2900000000000000E-13, 3.3300000000000000E-13             
   20,   12, 1.3113105741311000E-07,-9.8323268142603000E-07, 4.3800000000000000E-13, 4.4200000000000000E-13             
   20,   13, 8.3047172498118000E-07, 6.1765478566421000E-07, 5.4600000000000000E-13, 5.3600000000000000E-13             
   20,   14,-1.4622446556701000E-07, 8.2839915189024000E-08, 4.8900000000000000E-13, 5.0200000000000000E-13             
   20,   15,-3.2472063264357000E-07, 9.1989369176865000E-08, 7.8300000000000000E-13, 7.8300000000000000E-13             
   20,   16, 9.2834235125398000E-07,-6.1158457245910000E-07, 6.8800000000000000E-13, 6.8200000000000000E-13             
   20,   17, 7.9324812836438000E-07,-1.1850646648512000E-06, 1.0500000000000000E-12, 1.0600000000000000E-12             
   20,   18, 8.4498362096380000E-07,-3.4200963971671000E-08, 1.1300000000000000E-12, 1.1600000000000000E-12             
   20,   19,-2.1724121081699000E-07, 3.0517797337773000E-07, 1.3700000000000000E-12, 1.3700000000000000E-12             
   20,   20,-1.3526210777224000E-07,-3.5876500688779000E-07, 2.6200000000000000E-12, 2.5400000000000000E-12             
   21,    0,-5.6013281674944000E-08, 0.0000000000000000E+00, 5.6500000000000000E-14, 0.0000000000000000E+00             
   21,    1, 3.7753673119754000E-08, 5.5306168647343000E-07, 5.2800000000000000E-14, 7.7800000000000000E-14             
   21,    2,-1.3638411123630000E-06,-3.9097919569675000E-07, 5.1000000000000000E-14, 5.6200000000000000E-14             
   21,    3, 3.4527124338670000E-07,-9.2832050341760000E-07, 6.0200000000000000E-14, 1.1300000000000000E-13             
